         1 0.0000000000

         2 0.0045000000

         3 0.0011000000

         4 0.0008000000

         5 0.0008000000

         6 0.0005000000

         7 0.0065000000

         8 0.0010000000

         9 0.0005000000

        10 0.0007000000

        11 0.0004000000

        12 0.0004000000

        13 0.0004000000

        14 0.0001000000

        15 0.0005000000

        16 0.0001000000

        17 0.0065000000

        18 0.0014000000

        19 0.0007000000

        20 0.0004000000

        21 0.0002000000

        22 0.0003000000

        23 0.0004000000

        24 0.0003000000

        25 0.0003000000

        26 0.0056000000

        27 0.0011000000

        28 0.0006000000

        29 0.0005000000

        30 0.0003000000

        31 0.0002000000

        32 0.0003000000

        33 0.0003000000

        34 0.0006000000

        35 0.0005000000

        36 0.0003000000

        37 0.0075000000

        38 0.0015000000

        39 0.0007000000

        40 0.0006000000

        41 0.0001000000

        42 0.0002000000

        43 0.0003000000

        44 0.0003000000

        45 0.0003000000

        46 0.0003000000

        47 0.0005000000

        48 0.0006000000

        49 0.0005000000

        50 0.0004000000

        51 0.0003000000

        52 0.0010000000

        53 0.0008000000

        54 0.0073000000

        55 0.0018000000

        56 0.0014000000

        57 0.0013000000

        58 0.0012000000

        59 0.0008000000

        60 0.0008000000

        61 0.0003000000

        62 0.0070000000

        63 0.0015000000

        64 0.0010000000

        65 0.0010000000

        66 0.0009000000

        67 0.0005000000

        68 0.0007000000

        69 0.0003000000

        70 0.0004000000

        71 0.0004000000

        72 0.0008000000

        73 0.0005000000

        74 0.0002000000

        75 0.0006000000

        76 0.0009000000

        77 0.0008000000

        78 0.0001000000

        79 0.0004000000

        80 0.0002000000

        81 0.0011000000

        82 0.0008000000

        83 0.0008000000

        84 0.0009000000

        85 0.0009000000

        86 0.0008000000

        87 0.0009000000

        88 0.0004000000

        89 0.0002000000

        90 0.0006000000

        91 0.0008000000

        92 0.0005000000

        93 0.0009000000

        94 0.0005000000

        95 0.0079000000

        96 0.0023000000

        97 0.0011000000

        98 0.0008000000

        99 0.0013000000

       100 0.0018000000

       101 0.0014000000

       102 0.0010000000

       103 0.0008000000

       104 0.0015000000

       105 0.0013000000

       106 0.0005000000

       107 0.0004000000

       108 0.0007000000

       109 0.0006000000

       110 0.0009000000

       111 0.0006000000

       112 0.0009000000

       113 0.0008000000

       114 0.0006000000

       115 0.0009000000

       116 0.0010000000

       117 0.0009000000

       118 0.0011000000

       119 0.0006000000

       120 0.0009000000

       121 0.0012000000

       122 0.0013000000

       123 0.0014000000

       124 0.0008000000

       125 0.0009000000

       126 0.0007000000

       127 0.0008000000

       128 0.0005000000

       129 0.0012000000

       130 0.0014000000

       131 0.0013000000

       132 0.0010000000

       133 0.0014000000

       134 0.0013000000

       135 0.0011000000

       136 0.0009000000

       137 0.0011000000

       138 0.0018000000

       139 0.0023000000

       140 0.0017000000

       141 0.0018000000

       142 0.0015000000

       143 0.0011000000

       144 0.0019000000

       145 0.0015000000

       146 0.0013000000

       147 0.0009000000

       148 0.0006000000

       149 0.0004000000

       150 0.0009000000

       151 0.0013000000

       152 0.0019000000

       153 0.0019000000

       154 0.0012000000

       155 0.0014000000

       156 0.0015000000

       157 0.0016000000

       158 0.0024000000

       159 0.0025000000

       160 0.0133000000

       161 0.0066000000

       162 0.0057000000

       163 0.0038000000

       164 0.0031000000

       165 0.0024000000

       166 0.0021000000

       167 0.0026000000

       168 0.0024000000

       169 0.0027000000

       170 0.0038000000

       171 0.0030000000

       172 0.0030000000

       173 0.0034000000

       174 0.0030000000

       175 0.0030000000

       176 0.0031000000

       177 0.0034000000

       178 0.0042000000

       179 0.0043000000

       180 0.0049000000

       181 0.0057000000

       182 0.0060000000

       183 0.0067000000

       184 0.0067000000

       185 0.0069000000

       186 0.0072000000

       187 0.0077000000

       188 0.0072000000

       189 0.0074000000

       190 0.0079000000

       191 0.0076000000

       192 0.0079000000

       193 0.0076000000

       194 0.0089000000

       195 0.0107000000

       196 0.0106000000

       197 0.0108000000

       198 0.0102000000

       199 0.0111000000

       200 0.0118000000

       201 0.0122000000

       202 0.0127000000

       203 0.0134000000

       204 0.0135000000

       205 0.0141000000

